city,lat,lng,country,admin_name,similarity
fate,32.943,-96.3858,United States,Texas,0.029532409393103864
theodore,-24.95,150.0833,Australia,Queensland,0.02932207395263009
kin,26.4562,127.926,Japan,Okinawa,0.02929225764770227
dumont,-21.2364,-47.9733,Brazil,São Paulo,0.029205175434674602
dumont,40.9452,-73.9923,United States,New Jersey,0.029205175434674602
sherman,33.6273,-96.6221,United States,Texas,0.029146479463653785
elko,40.8381,-115.7678,United States,Nevada,0.02906808324997001
petrel,38.4789,-0.7967,Spain,Valencia,0.028576289730190663
garner,35.6936,-78.6181,United States,North Carolina,0.028232638087387185
kami,33.6,133.6833,Japan,Kōchi,0.02821261725731261
kami,38.5718,140.8548,Japan,Miyagi,0.02821261725731261
multi,22.2847,88.4053,India,West Bengal,0.028175115054393962
hull,42.2861,-70.8835,United States,Massachusetts,0.028010799601271064
fairfield,38.2583,-122.0335,United States,California,0.027864077319860514
fairfield,41.0064,-91.9667,United States,Iowa,0.027864077319860514
fairfield,39.3301,-84.5409,United States,Ohio,0.027864077319860514
fairfield,41.1775,-73.2733,United States,Connecticut,0.027864077319860514
fairfield,33.4747,-86.9194,United States,Alabama,0.027864077319860514
logan,40.5263,-78.4234,United States,Pennsylvania,0.027303300137944908
logan,41.7399,-111.8422,United States,Utah,0.027303300137944908
bern,46.9481,7.4475,Switzerland,Bern,0.027021008373205424
timmins,48.4667,-81.3333,Canada,Ontario,0.026857736643534635
rita,10.4337,-83.753,Costa Rica,Limón,0.026568354708448427
mota,11.0833,37.8667,Ethiopia,Āmara,0.02644043775536231
media,46.15,24.35,Romania,Sibiu,0.025948569557271206
flint,43.0236,-83.6921,United States,Michigan,0.02575563281582882
flint,53.2482,-3.1358,United Kingdom,Flintshire,0.02575563281582882
ba,-17.5333,177.6833,Fiji,Ba,0.025283448593896973
bonanza,14.0275,-84.6211,Nicaragua,Costa Caribe Norte,0.025254318099038442
hillside,40.6961,-74.2286,United States,New Jersey,0.02497427947759867
manila,14.5958,120.9772,Philippines,Manila,0.024414121893840735
dubrovnik,42.6403,18.1083,Croatia,Dubrovačko-Neretvanska Županija,0.024324776305711393
argenta,44.6153,11.8333,Italy,Emilia-Romagna,0.024253858280260276
of,40.945,40.2644,Turkey,Trabzon,0.024240623454173882
peters,40.2739,-80.0803,United States,Pennsylvania,0.023552710371561814
cave,41.8167,12.9333,Italy,Lazio,0.02353964259841368
parker,39.5084,-104.7753,United States,Colorado,0.02321277615952777
parker,34.8513,-82.4512,United States,South Carolina,0.02321277615952777
haddington,55.956,-2.781,United Kingdom,East Lothian,0.023188631521401826
woodland,38.6712,-121.75,United States,California,0.022809542999930987
burke,38.7773,-77.2633,United States,Virginia,0.022720358069037383
nadi,-17.8,177.4167,Fiji,Ba,0.022594993951212117
dent,39.1915,-84.6601,United States,Ohio,0.022169994228090628
eden,36.5027,-79.7412,United States,North Carolina,0.021949333921551295
sparks,39.5736,-119.7161,United States,Nevada,0.02177773064770605
manage,50.5,4.2333,Belgium,Wallonia,0.02111732746714201
savage,44.7545,-93.3632,United States,Minnesota,0.0207620760243713
granby,41.9694,-72.8346,United States,Connecticut,0.020143533445355244
granby,45.4,-72.7333,Canada,Quebec,0.020143533445355244
enid,36.4063,-97.87,United States,Oklahoma,0.020109632425773905
antelope,38.7153,-121.361,United States,California,0.02005538917545735
frederick,39.4337,-77.4141,United States,Maryland,0.01990965067375139
frederick,40.1088,-104.9701,United States,Colorado,0.01990965067375139
mclean,38.9436,-77.1943,United States,Virginia,0.018759335148705758
groves,29.9457,-93.9164,United States,Texas,0.018739315967225556
sion,46.2333,7.3667,Switzerland,Valais,0.018711377935619944
selwyn,44.4167,-78.3333,Canada,Ontario,0.01824778967133156
midland,43.6241,-84.2319,United States,Michigan,0.01762486693002474
midland,32.0243,-102.1147,United States,Texas,0.01762486693002474
midland,44.75,-79.8833,Canada,Ontario,0.01762486693002474
midland,47.1734,-122.412,United States,Washington,0.01762486693002474
mack,39.1492,-84.6794,United States,Ohio,0.017575588580124202
amos,48.5667,-78.1167,Canada,Quebec,0.017316471597483174
wall,40.1674,-74.0974,United States,New Jersey,0.01704345137167318
edwards,39.6215,-106.6184,United States,Colorado,0.016909808116481573
rodeo,-30.2164,-69.1394,Argentina,San Juan,0.01688929430446029
rodeo,38.0367,-122.2526,United States,California,0.01688929430446029
patti,38.1389,14.9648,Italy,Sicilia,0.016774652408093726
patti,31.28,74.86,India,Punjab,0.016774652408093726
holt,42.6416,-84.5308,United States,Michigan,0.016040498327802633
brooklyn,41.4349,-81.7497,United States,Ohio,0.015776849268383852
brooklyn,40.6501,-73.9496,United States,New York,0.015776849268383852
reddish,53.4383,-2.1613,United Kingdom,Stockport,0.015493629539016895
lens,50.4322,2.8333,France,Hauts-de-France,0.015314708343591388
dickson,36.0637,-87.3665,United States,Tennessee,0.015199936129497105
carroll,42.0699,-94.8646,United States,Iowa,0.015008900325329977
whitney,36.1008,-115.0379,United States,Nevada,0.014592261344302138
spokane,47.6671,-117.433,United States,Washington,0.014452858024090354
blenheim,-41.5167,173.95,New Zealand,Marlborough,0.014415084645610587
baxter,46.3426,-94.2793,United States,Minnesota,0.014126674363366676
liverpool,53.4075,-2.9919,United Kingdom,Liverpool,0.014122820153949056
cadillac,44.2493,-85.4164,United States,Michigan,0.01409202701494372
chapelle,19.4167,-72.55,Haiti,Artibonite,0.01305068022112399
cloncurry,-20.7047,140.5052,Australia,Queensland,0.01286940995463648
moore,40.7798,-75.422,United States,Pennsylvania,0.012822666012633155
moore,35.3293,-97.4757,United States,Oklahoma,0.012822666012633155
mckinney,33.2016,-96.667,United States,Texas,0.012589684243931143
orion,14.6206,120.5817,Philippines,Bataan,0.011734301171161254
morris,40.7959,-74.4945,United States,New Jersey,0.011395863019787233
morris,41.3749,-88.4304,United States,Illinois,0.011395863019787233
dingle,11.05,122.6667,Philippines,Iloilo,0.01133758112564165
dingle,53.3774,-2.9613,United Kingdom,Liverpool,0.01133758112564165
magna,40.7634,-112.1599,United States,Utah,0.011078191928924563
reading,40.34,-75.9267,United States,Pennsylvania,0.010540800490580593
reading,51.4542,-0.9731,United Kingdom,Reading,0.010540800490580593
reading,39.2242,-84.4333,United States,Ohio,0.010540800490580593
reading,42.5351,-71.1056,United States,Massachusetts,0.010540800490580593
iwai,35.5833,134.3333,Japan,Tottori,0.010420340169472575
crosby,53.4872,-3.0343,United Kingdom,Sefton,0.009980957918476308
sidney,40.2891,-84.1667,United States,Ohio,0.009774029494361125
sidney,48.6506,-123.3986,Canada,British Columbia,0.009774029494361125
emerald,-23.5208,148.1619,Australia,Queensland,0.009754728958767833
cloverleaf,29.7882,-95.1724,United States,Texas,0.009742810850513983
williston,48.1814,-103.6364,United States,North Dakota,0.009286106913374392
williston,44.4345,-73.0888,United States,Vermont,0.009286106913374392
lockhart,28.627,-81.4354,United States,Florida,0.009276285225674141
lockhart,29.8785,-97.6831,United States,Texas,0.009276285225674141
tire,38.0833,27.7333,Turkey,İzmir,0.008644086609019719
pau,43.3,-0.37,France,Nouvelle-Aquitaine,0.008635673257041843
ono,34.8497,134.9342,Japan,Hyōgo,0.00853032086887806
ono,35.9797,136.4875,Japan,Fukui,0.00853032086887806
norton,41.964,-71.1842,United States,Massachusetts,0.008363971930596792
norton,-17.8833,30.7,Zimbabwe,Mashonaland West,0.008363971930596792
norton,54.589,-1.3157,United Kingdom,Stockton-on-Tees,0.008363971930596792
norton,41.0294,-81.6461,United States,Ohio,0.008363971930596792
westbrook,43.6954,-70.3539,United States,Maine,0.0068092961237007366
surprise,33.6815,-112.4515,United States,Arizona,0.006711080390110147
carlisle,40.2,-77.2034,United States,Pennsylvania,0.006514778898215612
carlisle,54.891,-2.944,United Kingdom,Cumbria,0.006514778898215612
kent,41.149,-81.361,United States,Ohio,0.006235893312665053
kent,47.3887,-122.2128,United States,Washington,0.006235893312665053
kent,41.4735,-73.7319,United States,New York,0.006235893312665053
luna,16.9667,121.7333,Philippines,Isabela,0.006017654479531287
luna,16.85,120.3833,Philippines,La Union,0.006017654479531287
luna,18.3311,121.3725,Philippines,Apayao,0.006017654479531287
panda,-24.0629,34.7303,Mozambique,Inhambane,0.005960916887445933
chihuahua,28.6353,-106.0889,Mexico,Chihuahua,0.005596924151103577
toronto,43.7417,-79.3733,Canada,Ontario,0.005533620549329044
bradford,53.8,-1.75,United Kingdom,Bradford,0.0054594550632588446
mono,44.0167,-80.0667,Canada,Ontario,0.005156554770141986
tangier,35.7767,-5.8039,Morocco,Tanger-Tétouan-Al Hoceïma,0.0049028510626767385
ho,6.6119,0.4703,Ghana,Volta,0.00473719783552462
westport,-41.7581,171.6022,New Zealand,West Coast,0.004711292063229511
westport,41.1428,-73.3475,United States,Connecticut,0.004711292063229511
westport,41.5886,-71.0837,United States,Massachusetts,0.004711292063229511
agar,23.7118,76.0157,India,Madhya Pradesh,0.00463492547788491
fullerton,40.6309,-75.4834,United States,Pennsylvania,0.004611326955829775
fullerton,33.8841,-117.9279,United States,California,0.004611326955829775
downey,33.9379,-118.1311,United States,California,0.0043971110068093955
northcote,-36.8019,174.7494,New Zealand,Auckland,0.004379818281255443
roy,41.1714,-112.0485,United States,Utah,0.0034640189877809258
davidson,35.484,-80.8247,United States,North Carolina,0.0033453471242217425
male,4.1753,73.5089,Maldives,Maale,0.0028987490512610847
granville,48.8381,-1.5869,France,Normandie,0.0024681530480543667
centralia,46.7223,-122.9696,United States,Washington,0.0023543001628424376
centralia,38.5224,-89.1232,United States,Illinois,0.0023543001628424376
echelon,39.8482,-74.9957,United States,New Jersey,0.00232773795522101
bo,20.6736,105.5311,Vietnam,Hòa Bình,0.002300560369348559
bo,7.9564,-11.74,Sierra Leone,Southern,0.002300560369348559
overland,38.6966,-90.3689,United States,Missouri,0.0022243823001529828
orange,-33.2833,149.1,Australia,New South Wales,0.0016754840915547131
orange,41.2827,-73.0272,United States,Connecticut,0.0016754840915547131
orange,33.8038,-117.8218,United States,California,0.0016754840915547131
orange,44.1383,4.8097,France,Provence-Alpes-Côte d’Azur,0.0016754840915547131
orange,30.1226,-93.7607,United States,Texas,0.0016754840915547131
ripley,53.05,-1.407,United Kingdom,Derbyshire,0.0015556139741105257
erode,11.3409,77.7171,India,Tamil Nādu,0.0010857140210905891
johannesburg,-26.2044,28.0456,South Africa,Gauteng,0.001031321373100913
caldera,-27.0667,-70.8333,Chile,Atacama,0.000951617614479261
hard,47.4892,9.69,Austria,Vorarlberg,0.0009464374411702892
peru,40.7593,-86.0756,United States,Indiana,0.0008417558651384605
peru,41.3482,-89.1371,United States,Illinois,0.0008417558651384605
metro,-5.1167,105.3,Indonesia,Lampung,0.0008269578304425096
grave,51.7667,5.7333,Netherlands,Noord-Brabant,0.0002141321120200379
sunnyside,46.3157,-120.0058,United States,Washington,-1.4515021772076864e-05
murray,40.6498,-111.8874,United States,Utah,-0.00025533602924521226
murray,36.6146,-88.3207,United States,Kentucky,-0.00025533602924521226
arcadia,34.1342,-118.0373,United States,California,-0.0003716754728950722
arcadia,43.087,-77.0858,United States,New York,-0.0003716754728950722
brock,44.3167,-79.0833,Canada,Ontario,-0.0004932607807315303
alamo,26.181,-98.1177,United States,Texas,-0.0006126890434010601
alamo,37.8548,-122.0136,United States,California,-0.0006126890434010601
whitehorse,60.7029,-135.0691,Canada,Yukon,-0.0006377979426175351
jennings,38.7231,-90.2644,United States,Missouri,-0.0007443541327776249
jennings,30.2233,-92.6582,United States,Louisiana,-0.0007443541327776249
troy,42.5817,-83.1457,United States,Michigan,-0.0010061519785502515
troy,31.8021,-85.9664,United States,Alabama,-0.0010061519785502515
troy,42.7354,-73.6751,United States,New York,-0.0010061519785502515
troy,38.7268,-89.8977,United States,Illinois,-0.0010061519785502515
troy,40.0437,-84.2186,United States,Ohio,-0.0010061519785502515
troy,38.9708,-90.9714,United States,Missouri,-0.0010061519785502515
vaughan,43.8333,-79.5,Canada,Ontario,-0.0011654696320828606
allen,12.5013,124.282,Philippines,Northern Samar,-0.0016584988770083076
allen,-38.9667,-67.8333,Argentina,Río Negro,-0.0016584988770083076
allen,33.1088,-96.6735,United States,Texas,-0.0016584988770083076
elizabeth,40.6658,-74.1913,United States,New Jersey,-0.001827604691940321
roman,46.93,26.93,Romania,Neamţ,-0.0022333649573424985
kingston,-42.9769,147.3083,Australia,Tasmania,-0.002466334788688851
kingston,17.9714,-76.7931,Jamaica,Kingston,-0.002466334788688851
kingston,41.2652,-75.8876,United States,Pennsylvania,-0.002466334788688851
kingston,41.9862,-70.7482,United States,Massachusetts,-0.002466334788688851
kingston,-29.0569,167.9617,Norfolk Island,,-0.002466334788688851
kingston,41.9295,-73.9968,United States,New York,-0.002466334788688851
dison,50.6167,5.85,Belgium,Wallonia,-0.0024865916422318612
gibraltar,36.1333,-5.35,Gibraltar,,-0.0027841670213890612
beaufort,32.4597,-80.7235,United States,South Carolina,-0.0030429597305361433
westwood,42.3031,-85.6286,United States,Michigan,-0.003620881313027624
westwood,42.2202,-71.2106,United States,Massachusetts,-0.003620881313027624
westwood,40.9878,-74.0308,United States,New Jersey,-0.003620881313027624
slough,51.5084,-0.5881,United Kingdom,Slough,-0.004010970643769873
tone,35.8578,140.1392,Japan,Ibaraki,-0.004076008534744879
boom,51.0833,4.3667,Belgium,Flanders,-0.00430399249867941
pen,18.75,73.08,India,Mahārāshtra,-0.0046472483445105794
ocean,40.252,-74.0392,United States,New Jersey,-0.004838424364701721
evans,40.366,-104.739,United States,Colorado,-0.005063950944882212
evans,42.6528,-79.0063,United States,New York,-0.005063950944882212
evans,33.5619,-82.1351,United States,Georgia,-0.005063950944882212
heath,40.0241,-82.4413,United States,Ohio,-0.005128933088823562
heath,32.8439,-96.4674,United States,Texas,-0.005128933088823562
bowen,-20.0102,148.2416,Australia,Queensland,-0.00526516771240515
murphy,33.0186,-96.6105,United States,Texas,-0.005270038268653909
kem,64.95,34.5833,Russia,Kareliya,-0.005739728069189098
adams,40.7092,-80.0118,United States,Pennsylvania,-0.005768812002976853
alameda,37.7668,-122.267,United States,California,-0.005866046352478449
katherine,-14.4667,132.2667,Australia,Northern Territory,-0.0059353486615953965
kirkland,45.45,-73.8667,Canada,Quebec,-0.006152502102394708
kirkland,47.697,-122.2057,United States,Washington,-0.006152502102394708
kirkland,43.0368,-75.3865,United States,New York,-0.006152502102394708
chicago,41.8375,-87.6866,United States,Illinois,-0.006200496238161879
barton,42.0812,-76.4982,United States,New York,-0.006202988791213171
newcastle,47.5304,-122.1633,United States,Washington,-0.0067069668573940255
newcastle,35.2401,-97.5995,United States,Oklahoma,-0.0067069668573940255
newcastle,54.98,-1.61,United Kingdom,Newcastle upon Tyne,-0.0067069668573940255
newcastle,-32.9167,151.75,Australia,New South Wales,-0.0067069668573940255
newcastle,-27.7464,29.9328,South Africa,KwaZulu-Natal,-0.0067069668573940255
van,38.4942,43.38,Turkey,Van,-0.006889146872023133
mobile,30.6782,-88.1162,United States,Alabama,-0.007612921516845006
republic,37.1452,-93.4446,United States,Missouri,-0.00822068729618608
crofton,39.0144,-76.68,United States,Maryland,-0.008505442482361625
sterling,39.0052,-77.405,United States,Virginia,-0.008583328873741358
sterling,40.6205,-103.1925,United States,Colorado,-0.008583328873741358
sterling,41.7996,-89.6956,United States,Illinois,-0.008583328873741358
pia,42.7447,2.9208,France,Occitanie,-0.00860642705831749
parsons,37.3405,-95.2958,United States,Kansas,-0.008611253617502923
brewer,44.7835,-68.7352,United States,Maine,-0.008686882548466723
fenton,42.7994,-83.7144,United States,Michigan,-0.008945496941494602
fenton,52.9977,-2.1578,United Kingdom,Stoke-on-Trent,-0.008945496941494602
gold,33.5874,74.1445,India,Jammu and Kashmīr,-0.00914427252047112
paris,38.2016,-84.2718,United States,Kentucky,-0.009167844092458521
paris,48.8567,2.3522,France,Île-de-France,-0.009167844092458521
paris,39.6148,-87.6903,United States,Illinois,-0.009167844092458521
paris,36.2933,-88.3065,United States,Tennessee,-0.009167844092458521
paris,33.6688,-95.546,United States,Texas,-0.009167844092458521
pierre,44.3748,-100.3205,United States,South Dakota,-0.009535366312674043
stirling,56.1166,-3.9369,United Kingdom,Stirling,-0.009703015390566838
inca,39.7167,2.9167,Spain,Balearic Islands,-0.009719287548218825
bar,49.0781,27.6831,Ukraine,Vinnytska Oblast,-0.010574518168489533
bar,42.1,19.1,Montenegro,Bar,-0.010574518168489533
riga,26.6553,85.442,India,Bihār,-0.010802889972932661
riga,56.9489,24.1064,Latvia,Rīga,-0.010802889972932661
webster,43.2294,-77.4454,United States,New York,-0.010879174519624835
webster,29.5317,-95.1188,United States,Texas,-0.010879174519624835
webster,42.0521,-71.8485,United States,Massachusetts,-0.010879174519624835
plains,41.2657,-75.8131,United States,Pennsylvania,-0.010893615394649059
vincent,34.0983,-117.9238,United States,California,-0.01094485054403016
mesa,33.4015,-111.7178,United States,Arizona,-0.011061022289354128
richmond,-33.5983,150.7511,Australia,New South Wales,-0.011223146475329848
richmond,49.1667,-123.1333,Canada,British Columbia,-0.011223146475329848
richmond,-41.3333,173.1833,New Zealand,Tasman,-0.011223146475329848
richmond,-20.7305,143.1425,Australia,Queensland,-0.011223146475329848
richmond,29.5824,-95.7563,United States,Texas,-0.011223146475329848
richmond,39.8318,-84.8905,United States,Indiana,-0.011223146475329848
richmond,37.9477,-122.3389,United States,California,-0.011223146475329848
richmond,37.5295,-77.4756,United States,Virginia,-0.011223146475329848
richmond,51.456,-0.301,United Kingdom,Richmond upon Thames,-0.011223146475329848
richmond,37.7307,-84.2925,United States,Kentucky,-0.011223146475329848
hinckley,52.5413,-1.3725,United Kingdom,Leicestershire,-0.011247625906882552
georgina,44.3,-79.4333,Canada,Ontario,-0.011417207582970601
yorkshire,38.7882,-77.4496,United States,Virginia,-0.012005054657363123
phoenix,33.5722,-112.0892,United States,Arizona,-0.01226707106838032
albino,45.7606,9.7969,Italy,Lombardy,-0.012628437252174107
tay,44.7167,-79.7667,Canada,Ontario,-0.012645734293814659
stanley,53.7145,-1.476,United Kingdom,Wakefield,-0.012771696090934759
stanley,-51.7,-57.85,Falkland Islands (Islas Malvinas),,-0.012771696090934759
stanley,49.1331,-98.0656,Canada,Manitoba,-0.012771696090934759
marl,51.6667,7.1167,Germany,North Rhine-Westphalia,-0.01312234266881851
northwood,51.601,-0.4176,United Kingdom,Hillingdon,-0.013195300571233082
ob,54.9917,82.7125,Russia,Novosibirskaya Oblast’,-0.013218071135332465
wheaton,41.8561,-88.1085,United States,Illinois,-0.013299668453919056
wheaton,39.0492,-77.0573,United States,Maryland,-0.013299668453919056
perth,56.3958,-3.4333,United Kingdom,Perth and Kinross,-0.013420434451677954
perth,-31.9559,115.8606,Australia,Western Australia,-0.013420434451677954
grandview,46.2443,-119.9092,United States,Washington,-0.013809400612213807
grandview,38.8802,-94.5227,United States,Missouri,-0.013809400612213807
charleston,38.3484,-81.6322,United States,West Virginia,-0.01399905784501021
charleston,32.8168,-79.9687,United States,South Carolina,-0.01399905784501021
charleston,39.4842,-88.1781,United States,Illinois,-0.01399905784501021
florida,21.5294,-78.2228,Cuba,Camagüey,-0.014066701246689517
florida,-34.5167,-58.5,Argentina,Buenos Aires,-0.014066701246689517
florida,-36.8167,-72.6667,Chile,Biobío,-0.014066701246689517
florida,18.3643,-66.5611,Puerto Rico,Puerto Rico,-0.014066701246689517
florida,3.3275,-76.2386,Colombia,Valle del Cauca,-0.014066701246689517
florida,-34.1,-56.2167,Uruguay,Florida,-0.014066701246689517
lyon,45.76,4.84,France,Auvergne-Rhône-Alpes,-0.014067917388495443
obo,5.4,26.5,Central African Republic,Haut-Mbomou,-0.014480663520976211
robertson,-33.8,19.8833,South Africa,Western Cape,-0.014516505036851202
mission,26.2039,-98.3256,United States,Texas,-0.014654540731359633
mission,49.1337,-122.3112,Canada,British Columbia,-0.014654540731359633
mission,39.027,-94.6568,United States,Kansas,-0.014654540731359633
shiloh,38.5534,-89.9161,United States,Illinois,-0.015079487043709427
shiloh,39.8159,-84.2317,United States,Ohio,-0.015079487043709427
shiloh,39.9732,-76.792,United States,Pennsylvania,-0.015079487043709427
lincoln,40.8099,-96.6784,United States,Nebraska,-0.01539626170171915
lincoln,41.9171,-71.4505,United States,Rhode Island,-0.01539626170171915
lincoln,53.2283,-0.5389,United Kingdom,Lincolnshire,-0.01539626170171915
lincoln,38.8774,-121.2937,United States,California,-0.01539626170171915
lincoln,43.13,-79.43,Canada,Ontario,-0.01539626170171915
lincoln,40.1508,-89.372,United States,Illinois,-0.01539626170171915
lincoln,-34.85,-61.5167,Argentina,Buenos Aires,-0.01539626170171915
manville,40.542,-74.5892,United States,New Jersey,-0.01547219533944122
gardner,42.5845,-71.9868,United States,Massachusetts,-0.015977147559519622
gardner,38.8122,-94.9275,United States,Kansas,-0.015977147559519622
bear,39.6189,-75.6808,United States,Delaware,-0.016069707553596047
casino,-28.8667,153.05,Australia,New South Wales,-0.016301528717521885
spa,50.4925,5.8642,Belgium,Wallonia,-0.016316753894443536
taku,33.2833,130.1167,Japan,Saga,-0.016972498195643393
esperanza,8.676,125.6454,Philippines,Agusan del Sur,-0.017012615172498968
esperanza,19.58,-70.99,Dominican Republic,Cibao Noroeste,-0.017012615172498968
esperanza,-31.4167,-60.9333,Argentina,Santa Fe,-0.017012615172498968
esperanza,11.7369,124.0417,Philippines,Masbate,-0.017012615172498968
esperanza,27.58,-109.9298,Mexico,Sonora,-0.017012615172498968
esperanza,22.4472,-80.0966,Cuba,Villa Clara,-0.017012615172498968
esperanza,6.7167,124.5167,Philippines,Sultan Kudarat,-0.017012615172498968
fairbanks,64.8353,-147.6533,United States,Alaska,-0.018257946569131933
fleet,51.2834,-0.8456,United Kingdom,Hampshire,-0.018287880330954076
howell,42.6078,-83.9339,United States,Michigan,-0.01829614183279049
howell,40.1819,-74.1976,United States,New Jersey,-0.01829614183279049
preston,53.759,-2.699,United Kingdom,Lancashire,-0.018351551823431844
lom,43.8256,23.2375,Bulgaria,Montana,-0.018429133547895882
roscoe,42.4256,-89.0084,United States,Illinois,-0.0188614274644765
real,14.6667,121.6,Philippines,Quezon,-0.01937524583676531
dupont,47.1079,-122.6495,United States,Washington,-0.01956115948556736
meru,0.05,37.65,Kenya,Meru,-0.019737000011331496
meru,24.0097,85.4673,India,Jhārkhand,-0.019737000011331496
march,52.551,0.088,United Kingdom,Cambridgeshire,-0.019781652509599956
alpine,32.8439,-116.7585,United States,California,-0.019985454893408194
alpine,40.4629,-111.7724,United States,Utah,-0.019985454893408194
ruskin,27.7065,-82.4209,United States,Florida,-0.020009209446058884
ridley,39.8854,-75.328,United States,Pennsylvania,-0.020317646184653704
monroe,41.3379,-73.225,United States,Connecticut,-0.02134595879461232
monroe,42.603,-89.6381,United States,Wisconsin,-0.02134595879461232
monroe,41.9155,-83.3849,United States,Michigan,-0.02134595879461232
monroe,33.799,-83.7161,United States,Georgia,-0.02134595879461232
monroe,47.8595,-121.9851,United States,Washington,-0.02134595879461232
monroe,32.5185,-92.0774,United States,Louisiana,-0.02134595879461232
monroe,40.3191,-74.4286,United States,New Jersey,-0.02134595879461232
monroe,39.4461,-84.3667,United States,Ohio,-0.02134595879461232
monroe,35.0063,-80.5596,United States,North Carolina,-0.02134595879461232
monroe,41.3043,-74.1941,United States,New York,-0.02134595879461232
keta,5.9167,0.9833,Ghana,Volta,-0.021495909582518236
dunbar,56.0027,-2.5169,United Kingdom,East Lothian,-0.02169752221811705
falls,40.1686,-74.7915,United States,Pennsylvania,-0.021728592855540185
galloway,39.4914,-74.4803,United States,New Jersey,-0.021945572332130014
mcnair,38.9513,-77.4115,United States,Virginia,-0.021972220023168676
hercules,38.0064,-122.2564,United States,California,-0.021987680242451457
marks,51.7167,46.75,Russia,Saratovskaya Oblast’,-0.022173708454532814
anaconda,46.0608,-113.0678,United States,Montana,-0.022773694987108906
prospect,41.4993,-72.9761,United States,Connecticut,-0.022934535105471276
silverton,45.003,-122.7808,United States,Oregon,-0.023150994924771906
london,39.8935,-83.4375,United States,Ohio,-0.023286264907795173
london,42.9836,-81.2497,Canada,Ontario,-0.023286264907795173
london,51.5072,-0.1275,United Kingdom,"London, City of",-0.023286264907795173
stafford,29.6271,-95.5654,United States,Texas,-0.02355739276945945
stafford,41.9876,-72.3122,United States,Connecticut,-0.02355739276945945
stafford,52.807,-2.117,United Kingdom,Staffordshire,-0.02355739276945945
stafford,39.7049,-74.2643,United States,New Jersey,-0.02355739276945945
avola,36.9167,15.1333,Italy,Sicilia,-0.02380844210565569
sale,-38.1,147.0667,Australia,Victoria,-0.02381481348478065
sale,34.0333,-6.8,Morocco,Rabat-Salé-Kénitra,-0.02381481348478065
sale,53.424,-2.322,United Kingdom,Trafford,-0.02381481348478065
trim,53.555,-6.7917,Ireland,Meath,-0.02408028356810732
alpen,51.575,6.5125,Germany,North Rhine-Westphalia,-0.024271144197022032
montrose,38.4689,-107.859,United States,Colorado,-0.024444145036612852
montrose,56.708,-2.467,United Kingdom,Angus,-0.024444145036612852
fargo,46.8651,-96.8292,United States,North Dakota,-0.024464436325041694
barrington,43.2139,-71.0424,United States,New Hampshire,-0.02469996766583571
barrington,42.1515,-88.1281,United States,Illinois,-0.02469996766583571
barrington,41.7443,-71.3145,United States,Rhode Island,-0.02469996766583571
strand,59.0633,6.0278,Norway,Rogaland,-0.024847434944991642
enterprise,31.3275,-85.8463,United States,Alabama,-0.024941047014455986
enterprise,36.0091,-115.2278,United States,Nevada,-0.024941047014455986
union,38.4399,-90.9927,United States,Missouri,-0.02553580207221806
union,40.6953,-74.2697,United States,New Jersey,-0.02553580207221806
union,42.1258,-76.0329,United States,New York,-0.02553580207221806
pine,40.6437,-80.0315,United States,Pennsylvania,-0.026093469875955178
koch,24.9259,84.7724,India,Bihār,-0.026132648359094013
hewitt,31.452,-97.196,United States,Texas,-0.026136377422675494
juneau,58.4546,-134.1739,United States,Alaska,-0.02677429483544258
killarney,52.0588,-9.5072,Ireland,Kerry,-0.027483917020049597
rye,41.0075,-73.6872,United States,New York,-0.0278018164295184
rye,50.95,0.73,United Kingdom,East Sussex,-0.0278018164295184
johnstone,55.8346,-4.5027,United Kingdom,Renfrewshire,-0.028578246902788207
constantine,36.365,6.6147,Algeria,Constantine,-0.028626162955188272
chilliwack,49.1577,-121.9509,Canada,British Columbia,-0.02878047069995726
lana,46.616,11.1449,Italy,Trentino-Alto Adige,-0.02878569461912872
carson,33.8374,-118.2559,United States,California,-0.028863547982594717
oas,13.2589,123.4953,Philippines,Albay,-0.028932724580621683
valley,32.8088,-85.181,United States,Alabama,-0.0301586617523093
bath,42.3219,-77.3083,United States,New York,-0.030167522427980265
bath,43.9346,-69.8346,United States,Maine,-0.030167522427980265
bath,51.38,-2.36,United Kingdom,Bath and North East Somerset,-0.030167522427980265
craig,40.5171,-107.5554,United States,Colorado,-0.030298045818565544
richardson,32.9716,-96.7093,United States,Texas,-0.03030808533871121
sunset,25.706,-80.353,United States,Florida,-0.030461294775330883
eagle,43.7223,-116.3866,United States,Idaho,-0.031121963824443766
mustang,35.3917,-97.7246,United States,Oklahoma,-0.031150862167885984
henrietta,43.0555,-77.6413,United States,New York,-0.03158298982612329
lakeside,32.856,-116.904,United States,California,-0.03251055783297718
lakeside,30.1356,-81.7674,United States,Florida,-0.03251055783297718
lakeside,37.6132,-77.4768,United States,Virginia,-0.03251055783297718
forks,40.7358,-75.2211,United States,Pennsylvania,-0.03339889908399907
hollywood,26.0293,-80.1679,United States,Florida,-0.03370092786296297
salvador,20.2094,-75.2231,Cuba,Guantánamo,-0.033974922773275074
salvador,-12.9747,-38.4767,Brazil,Bahia,-0.033974922773275074
ans,50.6625,5.52,Belgium,Wallonia,-0.03410743813336903
bentley,53.551,-1.144,United Kingdom,Doncaster,-0.03412383169666189
